,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income,count
912,62.57142857142857,"Local-gov,Private,?",194808.14285714287,"9th,11th",6.428571428571429,"Never-married,Divorced","Priv-house-serv,Machine-op-inspct,Other-service,?",Not-in-family,"White,Black",Female,292.85714285714283,0.0,45.0,United-States,<=50k,7
5795,62.63636363636363,Private,328324.63636363635,"HS-grad,11th",8.818181818181818,Married-civ-spouse,"Prof-specialty,Sales",Husband,"White,Black",Male,312.0,0.0,41.36363636363637,"United-States,Canada",<=50k,7
5796,62.63636363636363,Private,328324.63636363635,"HS-grad,11th",8.818181818181818,Married-civ-spouse,"Prof-specialty,Sales",Husband,"White,Black",Male,312.0,0.0,41.36363636363637,"United-States,Canada",>50k,4
4558,62.666666666666664,"Local-gov,?",251740.77777777778,"Bachelors,HS-grad",9.88888888888889,Married-civ-spouse,"Protective-serv,?",Husband,White,Male,854.2222222222222,0.0,44.666666666666664,United-States,<=50k,5
4559,62.666666666666664,"Local-gov,?",251740.77777777778,"Bachelors,HS-grad",9.88888888888889,Married-civ-spouse,"Protective-serv,?",Husband,White,Male,854.2222222222222,0.0,44.666666666666664,United-States,>50k,4
5769,62.666666666666664,Private,109343.55555555556,HS-grad,9.0,Married-civ-spouse,"Prof-specialty,Exec-managerial",Husband,White,Male,557.0,209.66666666666666,40.0,"Italy,United-States",<=50k,1
5770,62.666666666666664,Private,109343.55555555556,HS-grad,9.0,Married-civ-spouse,"Prof-specialty,Exec-managerial",Husband,White,Male,557.0,209.66666666666666,40.0,"Italy,United-States",>50k,8
904,62.7,"Local-gov,Private,Self-emp-not-inc,?",120532.8,"Some-college,Bachelors,HS-grad,Assoc-voc,9th",9.4,"Never-married,Divorced","Priv-house-serv,Other-service,?","Not-in-family,Other-relative,Own-child","White,Black",Female,105.5,0.0,19.2,United-States,<=50k,10
5765,62.714285714285715,"Self-emp-not-inc,Self-emp-inc",137761.42857142858,"9th,HS-grad",8.428571428571429,Married-civ-spouse,"Craft-repair,Sales",Husband,White,Male,0.0,212.14285714285714,58.57142857142857,United-States,<=50k,2
5766,62.714285714285715,"Self-emp-not-inc,Self-emp-inc",137761.42857142858,"9th,HS-grad",8.428571428571429,Married-civ-spouse,"Craft-repair,Sales",Husband,White,Male,0.0,212.14285714285714,58.57142857142857,United-States,>50k,5
169,62.77777777777778,"Private,?",163975.11111111112,"1st-4th,5th-6th,Preschool,7th-8th",2.5555555555555554,"Married-civ-spouse,Married-spouse-absent","Machine-op-inspct,Other-service,Craft-repair,?","Husband,Unmarried","Other,Amer-Indian-Eskimo,Asian-Pac-Islander",Male,0.0,0.0,38.22222222222222,"China,India,United-States,Philippines,South,Dominican-Republic",<=50k,9
5482,62.8,Self-emp-not-inc,129368.9,"Doctorate,Masters,Bachelors",13.9,Married-civ-spouse,"Prof-specialty,Exec-managerial,Sales",Husband,White,Male,14567.9,0.0,40.3,United-States,<=50k,3
5483,62.8,Self-emp-not-inc,129368.9,"Doctorate,Masters,Bachelors",13.9,Married-civ-spouse,"Prof-specialty,Exec-managerial,Sales",Husband,White,Male,14567.9,0.0,40.3,United-States,>50k,7
3288,62.833333333333336,"Private,Federal-gov",171908.66666666666,"Assoc-voc,Bachelors,Some-college",10.666666666666666,"Never-married,Divorced","Prof-specialty,Exec-managerial,Adm-clerical,Sales",Unmarried,White,Female,0.0,0.0,40.5,"United-States,Peru,?",<=50k,6
2086,62.833333333333336,"Private,Self-emp-not-inc",169159.0,"Assoc-voc,Some-college,HS-grad",9.833333333333334,"Married-spouse-absent,Widowed,Separated","Adm-clerical,Farming-fishing,Transport-moving","Not-in-family,Other-relative",White,Male,554.1666666666666,0.0,50.833333333333336,United-States,<=50k,6
5582,62.857142857142854,"Private,Federal-gov",208542.42857142858,Some-college,10.0,Married-civ-spouse,"Prof-specialty,Adm-clerical,Sales",Husband,White,Male,2439.1428571428573,872.5714285714286,47.142857142857146,United-States,<=50k,2
5583,62.857142857142854,"Private,Federal-gov",208542.42857142858,Some-college,10.0,Married-civ-spouse,"Prof-specialty,Adm-clerical,Sales",Husband,White,Male,2439.1428571428573,872.5714285714286,47.142857142857146,United-States,>50k,5
382,62.857142857142854,"Private,Self-emp-not-inc,?",229171.85714285713,"7th-8th,5th-6th,Preschool,1st-4th",2.857142857142857,"Married-spouse-absent,Widowed,Separated","?,Machine-op-inspct,Exec-managerial,Farming-fishing,Sales","Not-in-family,Other-relative","White,Black",Male,871.0,0.0,42.142857142857146,"Guatemala,United-States,Mexico",<=50k,6
383,62.857142857142854,"Private,Self-emp-not-inc,?",229171.85714285713,"7th-8th,5th-6th,Preschool,1st-4th",2.857142857142857,"Married-spouse-absent,Widowed,Separated","?,Machine-op-inspct,Exec-managerial,Farming-fishing,Sales","Not-in-family,Other-relative","White,Black",Male,871.0,0.0,42.142857142857146,"Guatemala,United-States,Mexico",>50k,1
2038,62.875,Private,223152.0,"Some-college,HS-grad,11th",9.5,Widowed,"Exec-managerial,Sales","Not-in-family,Other-relative,Unmarried",White,Female,0.0,0.0,16.875,United-States,<=50k,8
6025,62.875,"Private,Self-emp-inc",249396.125,Bachelors,13.0,Married-civ-spouse,"Exec-managerial,Craft-repair",Husband,White,Male,4717.0,0.0,49.25,"United-States,?",<=50k,2
6026,62.875,"Private,Self-emp-inc",249396.125,Bachelors,13.0,Married-civ-spouse,"Exec-managerial,Craft-repair",Husband,White,Male,4717.0,0.0,49.25,"United-States,?",>50k,6
6019,62.888888888888886,"Private,Self-emp-inc",353970.55555555556,"Doctorate,Masters,Bachelors",14.0,Married-civ-spouse,"Prof-specialty,Sales",Husband,White,Male,3956.0,0.0,55.77777777777778,"United-States,?",<=50k,2
6020,62.888888888888886,"Private,Self-emp-inc",353970.55555555556,"Doctorate,Masters,Bachelors",14.0,Married-civ-spouse,"Prof-specialty,Sales",Husband,White,Male,3956.0,0.0,55.77777777777778,"United-States,?",>50k,7
1375,62.888888888888886,"State-gov,Self-emp-inc",161927.33333333334,"9th,HS-grad",8.555555555555555,Married-civ-spouse,"Protective-serv,Other-service,Farming-fishing",Husband,White,Male,0.0,261.3333333333333,42.77777777777778,United-States,<=50k,8
1376,62.888888888888886,"State-gov,Self-emp-inc",161927.33333333334,"9th,HS-grad",8.555555555555555,Married-civ-spouse,"Protective-serv,Other-service,Farming-fishing",Husband,White,Male,0.0,261.3333333333333,42.77777777777778,United-States,>50k,1
4945,63.0,Local-gov,132980.7142857143,HS-grad,9.0,Married-civ-spouse,"Handlers-cleaners,Craft-repair",Husband,White,Male,15229.57142857143,323.85714285714283,48.42857142857143,United-States,<=50k,6
4946,63.0,Local-gov,132980.7142857143,HS-grad,9.0,Married-civ-spouse,"Handlers-cleaners,Craft-repair",Husband,White,Male,15229.57142857143,323.85714285714283,48.42857142857143,United-States,>50k,1
577,63.0,"Local-gov,Private,State-gov",129319.5,"Prof-school,Assoc-acdm",13.5,Married-civ-spouse,"Other-service,Exec-managerial,Adm-clerical,Sales",Husband,White,Male,0.0,0.0,27.75,United-States,<=50k,6
578,63.0,"Local-gov,Private,State-gov",129319.5,"Prof-school,Assoc-acdm",13.5,Married-civ-spouse,"Other-service,Exec-managerial,Adm-clerical,Sales",Husband,White,Male,0.0,0.0,27.75,United-States,>50k,2
4438,63.0,"Local-gov,State-gov",285107.14285714284,"Bachelors,Some-college",12.142857142857142,"Never-married,Married-civ-spouse","Exec-managerial,Transport-moving","Not-in-family,Husband",White,Male,2864.4285714285716,311.2857142857143,40.0,"Cuba,United-States",<=50k,6
4439,63.0,"Local-gov,State-gov",285107.14285714284,"Bachelors,Some-college",12.142857142857142,"Never-married,Married-civ-spouse","Exec-managerial,Transport-moving","Not-in-family,Husband",White,Male,2864.4285714285716,311.2857142857143,40.0,"Cuba,United-States",>50k,1
5787,63.0,Private,252548.5,"HS-grad,11th",8.8,Married-civ-spouse,"Exec-managerial,Transport-moving",Husband,White,Male,768.8,197.7,44.0,United-States,<=50k,4
5788,63.0,Private,252548.5,"HS-grad,11th",8.8,Married-civ-spouse,"Exec-managerial,Transport-moving",Husband,White,Male,768.8,197.7,44.0,United-States,>50k,6
2108,63.0,"Private,Self-emp-not-inc",170928.45454545456,10th,6.0,Married-civ-spouse,"Machine-op-inspct,Other-service,Sales",Husband,"White,Black",Male,0.0,0.0,40.90909090909091,United-States,<=50k,11
4939,63.0,"Private,Self-emp-not-inc",187437.55555555556,"HS-grad,11th",8.777777777777779,"Never-married,Married-civ-spouse","Handlers-cleaners,Craft-repair","Not-in-family,Husband",White,Male,0.0,435.44444444444446,40.55555555555556,United-States,<=50k,7
4940,63.0,"Private,Self-emp-not-inc",187437.55555555556,"HS-grad,11th",8.777777777777779,"Never-married,Married-civ-spouse","Handlers-cleaners,Craft-repair","Not-in-family,Husband",White,Male,0.0,435.44444444444446,40.55555555555556,United-States,>50k,2
3733,63.111111111111114,"Private,Self-emp-not-inc,Self-emp-inc",223281.33333333334,"9th,HS-grad,11th",8.333333333333334,"Never-married,Divorced","Exec-managerial,Transport-moving,Sales",Not-in-family,"White,Black",Male,1759.0,284.3333333333333,50.22222222222222,United-States,<=50k,7
3734,63.111111111111114,"Private,Self-emp-not-inc,Self-emp-inc",223281.33333333334,"9th,HS-grad,11th",8.333333333333334,"Never-married,Divorced","Exec-managerial,Transport-moving,Sales",Not-in-family,"White,Black",Male,1759.0,284.3333333333333,50.22222222222222,United-States,>50k,2
1793,63.125,"Private,Self-emp-inc",146473.875,HS-grad,9.0,Married-civ-spouse,"Prof-specialty,Exec-managerial,Adm-clerical,Sales",Wife,"White,Black",Female,4686.125,0.0,24.25,"United-States,England,Jamaica",<=50k,4
1794,63.125,"Private,Self-emp-inc",146473.875,HS-grad,9.0,Married-civ-spouse,"Prof-specialty,Exec-managerial,Adm-clerical,Sales",Wife,"White,Black",Female,4686.125,0.0,24.25,"United-States,England,Jamaica",>50k,4
3873,63.166666666666664,"Local-gov,Self-emp-not-inc",223629.66666666666,"Doctorate,Masters,Bachelors",14.0,Divorced,"Prof-specialty,Adm-clerical",Not-in-family,"White,Black",Female,880.3333333333334,0.0,45.0,United-States,<=50k,4
3874,63.166666666666664,"Local-gov,Self-emp-not-inc",223629.66666666666,"Doctorate,Masters,Bachelors",14.0,Divorced,"Prof-specialty,Adm-clerical",Not-in-family,"White,Black",Female,880.3333333333334,0.0,45.0,United-States,>50k,2
98,63.166666666666664,"Private,?",187940.16666666666,"Some-college,HS-grad,11th",8.833333333333334,"Married-AF-spouse,Separated,Widowed","Other-service,Adm-clerical,Craft-repair,?","Wife,Own-child",White,Female,442.1666666666667,0.0,36.833333333333336,"United-States,Puerto-Rico",<=50k,6
2003,63.22222222222222,"Local-gov,Private",161715.11111111112,"Some-college,Bachelors,HS-grad,Assoc-voc,Masters",10.333333333333334,"Never-married,Divorced","Protective-serv,Other-service,Tech-support",Not-in-family,"White,Black",Male,531.8888888888889,0.0,25.88888888888889,United-States,<=50k,8
2004,63.22222222222222,"Local-gov,Private",161715.11111111112,"Some-college,Bachelors,HS-grad,Assoc-voc,Masters",10.333333333333334,"Never-married,Divorced","Protective-serv,Other-service,Tech-support",Not-in-family,"White,Black",Male,531.8888888888889,0.0,25.88888888888889,United-States,>50k,1
3870,63.25,"Local-gov,Private",237938.0,"Assoc-voc,Some-college",10.25,Divorced,"Exec-managerial,Sales",Not-in-family,White,Female,0.0,0.0,43.5,United-States,<=50k,8
2678,63.42857142857143,"Private,?",92532.85714285714,HS-grad,9.0,"Never-married,Divorced","Machine-op-inspct,Other-service,?","Not-in-family,Own-child","White,Black",Male,1541.142857142857,315.14285714285717,41.142857142857146,United-States,<=50k,6
2679,63.42857142857143,"Private,?",92532.85714285714,HS-grad,9.0,"Never-married,Divorced","Machine-op-inspct,Other-service,?","Not-in-family,Own-child","White,Black",Male,1541.142857142857,315.14285714285717,41.142857142857146,United-States,>50k,1
5068,63.42857142857143,Self-emp-not-inc,283324.85714285716,"Assoc-voc,Some-college",10.142857142857142,"Married-civ-spouse,Divorced","Prof-specialty,Adm-clerical,Exec-managerial,Craft-repair,Sales","Not-in-family,Husband","White,Black",Male,1340.857142857143,0.0,56.0,United-States,<=50k,2
5069,63.42857142857143,Self-emp-not-inc,283324.85714285716,"Assoc-voc,Some-college",10.142857142857142,"Married-civ-spouse,Divorced","Prof-specialty,Adm-clerical,Exec-managerial,Craft-repair,Sales","Not-in-family,Husband","White,Black",Male,1340.857142857143,0.0,56.0,United-States,>50k,5
5785,63.45454545454545,"Private,Self-emp-not-inc",186472.63636363635,"HS-grad,11th",8.454545454545455,Married-civ-spouse,"Exec-managerial,Transport-moving",Husband,White,Male,0.0,0.0,42.27272727272727,United-States,<=50k,7
5786,63.45454545454545,"Private,Self-emp-not-inc",186472.63636363635,"HS-grad,11th",8.454545454545455,Married-civ-spouse,"Exec-managerial,Transport-moving",Husband,White,Male,0.0,0.0,42.27272727272727,United-States,>50k,4
4420,63.5,"Private,Federal-gov",279434.1666666667,"Masters,Bachelors",13.166666666666666,"Never-married,Divorced","Handlers-cleaners,Exec-managerial,Craft-repair",Not-in-family,White,Male,6584.333333333333,0.0,45.0,United-States,<=50k,4
4421,63.5,"Private,Federal-gov",279434.1666666667,"Masters,Bachelors",13.166666666666666,"Never-married,Divorced","Handlers-cleaners,Exec-managerial,Craft-repair",Not-in-family,White,Male,6584.333333333333,0.0,45.0,United-States,>50k,2
1471,63.57142857142857,"State-gov,?",232326.0,Prof-school,15.0,Married-civ-spouse,"Prof-specialty,?",Husband,White,Male,2146.285714285714,271.7142857142857,40.0,United-States,<=50k,2
1472,63.57142857142857,"State-gov,?",232326.0,Prof-school,15.0,Married-civ-spouse,"Prof-specialty,?",Husband,White,Male,2146.285714285714,271.7142857142857,40.0,United-States,>50k,5
5797,63.666666666666664,Self-emp-not-inc,295115.5,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,2504.0,0.0,55.5,United-States,<=50k,4
5798,63.666666666666664,Self-emp-not-inc,295115.5,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,2504.0,0.0,55.5,United-States,>50k,2
2726,63.77777777777778,"Local-gov,Private",156940.33333333334,Some-college,10.0,Widowed,"Exec-managerial,Adm-clerical,Sales,Other-service",Not-in-family,White,Female,260.6666666666667,0.0,40.55555555555556,"Cuba,United-States,Poland",<=50k,9
3375,63.857142857142854,"Local-gov,Private",185301.42857142858,"Some-college,HS-grad",9.428571428571429,Widowed,"Prof-specialty,Other-service,Adm-clerical",Not-in-family,White,Female,264.0,115.71428571428571,28.142857142857142,"United-States,Hungary",<=50k,7
5396,63.888888888888886,"Self-emp-not-inc,Self-emp-inc",92583.11111111111,"9th,HS-grad",8.555555555555555,Married-civ-spouse,"Craft-repair,Sales",Husband,White,Male,1174.0,0.0,41.333333333333336,United-States,<=50k,7
5397,63.888888888888886,"Self-emp-not-inc,Self-emp-inc",92583.11111111111,"9th,HS-grad",8.555555555555555,Married-civ-spouse,"Craft-repair,Sales",Husband,White,Male,1174.0,0.0,41.333333333333336,United-States,>50k,2
1972,64.0,Private,111072.57142857143,"9th,11th",5.571428571428571,Married-civ-spouse,"Machine-op-inspct,Other-service,Farming-fishing",Husband,White,Male,0.0,0.0,42.0,United-States,<=50k,6
1973,64.0,Private,111072.57142857143,"9th,11th",5.571428571428571,Married-civ-spouse,"Machine-op-inspct,Other-service,Farming-fishing",Husband,White,Male,0.0,0.0,42.0,United-States,>50k,1
6153,64.0,Private,96352.0,HS-grad,9.0,Married-civ-spouse,"Handlers-cleaners,Sales",Husband,White,Male,580.5714285714286,352.42857142857144,43.857142857142854,United-States,<=50k,6
6154,64.0,Private,96352.0,HS-grad,9.0,Married-civ-spouse,"Handlers-cleaners,Sales",Husband,White,Male,580.5714285714286,352.42857142857144,43.857142857142854,United-States,>50k,1
2002,64.0,"Private,Self-emp-not-inc",138660.14285714287,"Masters,Bachelors,HS-grad",10.285714285714286,"Never-married,Divorced","Machine-op-inspct,Farming-fishing",Not-in-family,White,Male,532.2857142857143,0.0,20.714285714285715,United-States,<=50k,7
826,64.125,"Local-gov,Self-emp-not-inc,Federal-gov",135887.125,"HS-grad,11th",8.75,"Never-married,Divorced","Handlers-cleaners,Prof-specialty,Exec-managerial,Adm-clerical",Not-in-family,"White,Black",Female,409.125,0.0,21.875,"United-States,Canada",<=50k,8
3191,64.16666666666667,"Private,Federal-gov",208940.5,HS-grad,9.0,Divorced,"Prof-specialty,Adm-clerical,Sales",Not-in-family,White,Female,0.0,613.8333333333334,45.333333333333336,"United-States,Canada",<=50k,6
1960,64.27272727272727,?,143926.63636363635,HS-grad,9.0,Married-civ-spouse,?,Husband,White,Male,475.1818181818182,0.0,10.636363636363637,United-States,<=50k,10
1961,64.27272727272727,?,143926.63636363635,HS-grad,9.0,Married-civ-spouse,?,Husband,White,Male,475.1818181818182,0.0,10.636363636363637,United-States,>50k,1
182,64.28571428571429,"Private,Self-emp-not-inc",129000.85714285714,7th-8th,4.0,"Never-married,Married-spouse-absent,Widowed,Divorced","Handlers-cleaners,Protective-serv,Prof-specialty,Farming-fishing,Sales","Not-in-family,Other-relative,Own-child",White,Male,264.0,0.0,25.571428571428573,"United-States,Mexico,Puerto-Rico",<=50k,7
2751,64.33333333333333,Private,128991.5,"1st-4th,7th-8th",3.6666666666666665,Married-civ-spouse,"Machine-op-inspct,Craft-repair,Transport-moving",Husband,"White,Black",Male,0.0,0.0,42.166666666666664,"United-States,?",<=50k,6
6021,64.33333333333333,Private,268565.3333333333,"Assoc-voc,Some-college",10.166666666666666,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,256.5,43.333333333333336,United-States,<=50k,5
6022,64.33333333333333,Private,268565.3333333333,"Assoc-voc,Some-college",10.166666666666666,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,256.5,43.333333333333336,United-States,>50k,1
314,64.33333333333333,"Private,Self-emp-not-inc,?",194079.5,"9th,HS-grad",8.333333333333334,Married-civ-spouse,"Other-service,?",Husband,"Black,Other",Male,234.83333333333334,0.0,8.333333333333334,"Columbia,United-States",<=50k,6
1878,64.33333333333333,"Private,State-gov",119957.22222222222,"Doctorate,Masters,Bachelors",13.777777777777779,"Never-married,Married-civ-spouse","Prof-specialty,Craft-repair,Adm-clerical,Exec-managerial","Not-in-family,Husband",Asian-Pac-Islander,Male,451.55555555555554,228.55555555555554,43.888888888888886,"China,India,United-States,Philippines,South",<=50k,6
1879,64.33333333333333,"Private,State-gov",119957.22222222222,"Doctorate,Masters,Bachelors",13.777777777777779,"Never-married,Married-civ-spouse","Prof-specialty,Craft-repair,Adm-clerical,Exec-managerial","Not-in-family,Husband",Asian-Pac-Islander,Male,451.55555555555554,228.55555555555554,43.888888888888886,"China,India,United-States,Philippines,South",>50k,3
335,64.5,"Local-gov,Private,Self-emp-not-inc",145646.0,"Some-college,HS-grad",9.333333333333334,"Separated,Widowed","Handlers-cleaners,Protective-serv,Exec-managerial","Not-in-family,Other-relative,Unmarried","White,Black",Male,165.16666666666666,278.0,28.333333333333332,United-States,<=50k,5
336,64.5,"Local-gov,Private,Self-emp-not-inc",145646.0,"Some-college,HS-grad",9.333333333333334,"Separated,Widowed","Handlers-cleaners,Protective-serv,Exec-managerial","Not-in-family,Other-relative,Unmarried","White,Black",Male,165.16666666666666,278.0,28.333333333333332,United-States,>50k,1
1004,64.5,Private,165480.83333333334,"5th-6th,7th-8th",3.6666666666666665,"Divorced,Widowed","Machine-op-inspct,Other-service","Not-in-family,Other-relative",White,Female,391.0,0.0,50.0,"United-States,Puerto-Rico,?",<=50k,6
919,64.5,"Private,Federal-gov",119547.0,"Some-college,HS-grad,11th",8.875,"Separated,Widowed","Handlers-cleaners,Craft-repair,Tech-support","Not-in-family,Unmarried",White,Female,0.0,0.0,19.875,United-States,<=50k,8
5402,64.5,"Private,Self-emp-not-inc,Self-emp-inc",140353.0,"HS-grad,11th",8.666666666666666,"Never-married,Married-civ-spouse","Exec-managerial,Adm-clerical,Transport-moving","Not-in-family,Husband",White,Male,1411.3333333333333,0.0,52.166666666666664,United-States,<=50k,4
5403,64.5,"Private,Self-emp-not-inc,Self-emp-inc",140353.0,"HS-grad,11th",8.666666666666666,"Never-married,Married-civ-spouse","Exec-managerial,Adm-clerical,Transport-moving","Not-in-family,Husband",White,Male,1411.3333333333333,0.0,52.166666666666664,United-States,>50k,2
1805,64.5,"Private,State-gov",208011.625,"9th,HS-grad",8.5,"Never-married,Divorced","Adm-clerical,Sales",Not-in-family,White,Female,0.0,0.0,23.875,United-States,<=50k,8
2031,64.55555555555556,Private,209311.11111111112,"Assoc-voc,Some-college,HS-grad",9.555555555555555,Widowed,"Adm-clerical,Other-service",Unmarried,"White,Black",Female,0.0,0.0,16.0,"United-States,England,Jamaica",<=50k,9
6208,64.57142857142857,Private,132476.2857142857,"Doctorate,Bachelors",13.428571428571429,Married-civ-spouse,"Prof-specialty,Sales",Husband,White,Male,7270.428571428572,0.0,40.0,"United-States,?",<=50k,1
6209,64.57142857142857,Private,132476.2857142857,"Doctorate,Bachelors",13.428571428571429,Married-civ-spouse,"Prof-specialty,Sales",Husband,White,Male,7270.428571428572,0.0,40.0,"United-States,?",>50k,6
983,64.57142857142857,"Self-emp-inc,Without-pay,?",180522.42857142858,"Assoc-acdm,10th",6.857142857142857,Married-civ-spouse,"Farming-fishing,?",Husband,White,Male,4205.285714285715,0.0,60.714285714285715,United-States,<=50k,4
984,64.57142857142857,"Self-emp-inc,Without-pay,?",180522.42857142858,"Assoc-acdm,10th",6.857142857142857,Married-civ-spouse,"Farming-fishing,?",Husband,White,Male,4205.285714285715,0.0,60.714285714285715,United-States,>50k,3
330,64.6,"Without-pay,State-gov,Self-emp-not-inc,Self-emp-inc",166935.3,"Some-college,Bachelors,HS-grad,11th,Masters",9.8,"Married-spouse-absent,Separated,Widowed","Farming-fishing,Prof-specialty,Other-service,Adm-clerical","Other-relative,Unmarried","White,Black",Female,232.9,0.0,25.2,"United-States,?",<=50k,9
331,64.6,"Without-pay,State-gov,Self-emp-not-inc,Self-emp-inc",166935.3,"Some-college,Bachelors,HS-grad,11th,Masters",9.8,"Married-spouse-absent,Separated,Widowed","Farming-fishing,Prof-specialty,Other-service,Adm-clerical","Other-relative,Unmarried","White,Black",Female,232.9,0.0,25.2,"United-States,?",>50k,1
626,64.66666666666667,"Private,?",202869.16666666666,"12th,Prof-school,Assoc-acdm,10th",8.833333333333334,Divorced,"Other-service,Transport-moving,?","Not-in-family,Other-relative","White,Black",Male,0.0,0.0,17.333333333333332,United-States,<=50k,6
3930,64.72727272727273,"Private,Self-emp-not-inc",188060.81818181818,"Assoc-voc,Some-college,HS-grad",9.545454545454545,Married-civ-spouse,"Machine-op-inspct,Farming-fishing",Husband,White,Male,3091.090909090909,0.0,46.36363636363637,United-States,<=50k,7
3931,64.72727272727273,"Private,Self-emp-not-inc",188060.81818181818,"Assoc-voc,Some-college,HS-grad",9.545454545454545,Married-civ-spouse,"Machine-op-inspct,Farming-fishing",Husband,White,Male,3091.090909090909,0.0,46.36363636363637,United-States,>50k,4
2680,64.81818181818181,"Local-gov,Private,?",97342.0,"Bachelors,Doctorate,Masters,Some-college",11.454545454545455,"Never-married,Divorced,Married-civ-spouse","?,Protective-serv,Machine-op-inspct,Tech-support,Priv-house-serv,Other-service","Not-in-family,Other-relative","White,Black",Male,0.0,0.0,51.63636363636363,United-States,<=50k,10
2681,64.81818181818181,"Local-gov,Private,?",97342.0,"Bachelors,Doctorate,Masters,Some-college",11.454545454545455,"Never-married,Divorced,Married-civ-spouse","?,Protective-serv,Machine-op-inspct,Tech-support,Priv-house-serv,Other-service","Not-in-family,Other-relative","White,Black",Male,0.0,0.0,51.63636363636363,United-States,>50k,1
550,64.83333333333333,Private,148443.83333333334,"Assoc-voc,Bachelors,Masters,9th",11.166666666666666,Widowed,"Exec-managerial,Craft-repair,Tech-support,Sales","Not-in-family,Unmarried",White,Female,391.0,0.0,19.5,United-States,<=50k,6
5878,64.83333333333333,"Private,Self-emp-not-inc",95293.5,"Assoc-voc,Some-college",10.166666666666666,"Never-married,Married-civ-spouse","Transport-moving,Prof-specialty,Adm-clerical,Exec-managerial,Craft-repair","Not-in-family,Husband",White,Male,0.0,946.6666666666666,68.0,United-States,<=50k,3
5879,64.83333333333333,"Private,Self-emp-not-inc",95293.5,"Assoc-voc,Some-college",10.166666666666666,"Never-married,Married-civ-spouse","Transport-moving,Prof-specialty,Adm-clerical,Exec-managerial,Craft-repair","Not-in-family,Husband",White,Male,0.0,946.6666666666666,68.0,United-States,>50k,3
4305,64.83333333333333,Self-emp-inc,212143.33333333334,HS-grad,9.0,Married-civ-spouse,"Exec-managerial,Sales",Husband,White,Male,471.5,0.0,43.333333333333336,United-States,<=50k,2
4306,64.83333333333333,Self-emp-inc,212143.33333333334,HS-grad,9.0,Married-civ-spouse,"Exec-managerial,Sales",Husband,White,Male,471.5,0.0,43.333333333333336,United-States,>50k,4
3932,64.88888888888889,Private,215533.55555555556,"Bachelors,Some-college,HS-grad",9.88888888888889,Married-civ-spouse,"Protective-serv,Other-service,Tech-support",Husband,"White,Asian-Pac-Islander",Male,0.0,0.0,42.22222222222222,"Canada,United-States,Philippines",<=50k,5
3933,64.88888888888889,Private,215533.55555555556,"Bachelors,Some-college,HS-grad",9.88888888888889,Married-civ-spouse,"Protective-serv,Other-service,Tech-support",Husband,"White,Asian-Pac-Islander",Male,0.0,0.0,42.22222222222222,"Canada,United-States,Philippines",>50k,4
2087,65.0,?,215553.16666666666,"1st-4th,7th-8th,Preschool",3.1666666666666665,Married-civ-spouse,?,Husband,"White,Black",Male,0.0,0.0,28.666666666666668,United-States,<=50k,6
965,65.0,"Local-gov,Private,Self-emp-not-inc",63054.333333333336,"5th-6th,7th-8th",3.8333333333333335,Married-civ-spouse,"Exec-managerial,Adm-clerical,Farming-fishing,Sales",Husband,White,Male,780.3333333333334,235.16666666666666,40.0,United-States,<=50k,6
614,65.0,"Local-gov,Private,State-gov,Self-emp-not-inc",166752.83333333334,"5th-6th,7th-8th",3.6666666666666665,"Never-married,Widowed","Other-service,Sales","Not-in-family,Other-relative","White,Black",Female,0.0,0.0,15.5,"United-States,Germany",<=50k,6
106,65.0,"Local-gov,State-gov,Federal-gov,?",177373.33333333334,"Prof-school,Assoc-acdm,10th",10.5,Married-civ-spouse,"?,Prof-specialty,Adm-clerical,Other-service,Craft-repair",Husband,"Amer-Indian-Eskimo,Asian-Pac-Islander",Male,299.5,0.0,35.0,"United-States,Philippines",<=50k,3
107,65.0,"Local-gov,State-gov,Federal-gov,?",177373.33333333334,"Prof-school,Assoc-acdm,10th",10.5,Married-civ-spouse,"?,Prof-specialty,Adm-clerical,Other-service,Craft-repair",Husband,"Amer-Indian-Eskimo,Asian-Pac-Islander",Male,299.5,0.0,35.0,"United-States,Philippines",>50k,3
4436,65.0,Self-emp-not-inc,290806.125,"Some-college,Bachelors,Masters",12.375,"Never-married,Married-civ-spouse","Exec-managerial,Transport-moving,Sales","Not-in-family,Husband","White,Black",Male,1325.625,0.0,40.0,United-States,<=50k,4
4437,65.0,Self-emp-not-inc,290806.125,"Some-college,Bachelors,Masters",12.375,"Never-married,Married-civ-spouse","Exec-managerial,Transport-moving,Sales","Not-in-family,Husband","White,Black",Male,1325.625,0.0,40.0,United-States,>50k,4
325,65.0909090909091,?,231509.72727272726,"Some-college,Bachelors,HS-grad,11th,Assoc-voc,9th",9.636363636363637,"Never-married,Divorced",?,"Not-in-family,Own-child","White,Black",Male,168.0,0.0,16.90909090909091,United-States,<=50k,10
